;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
394;1795;4;234;1497;1514;60;976276;151;158;80.0;443.0;0
395;1269;5;227;984;1514;60;842759;137;144;80.0;80.0;0
396;1386;5;254;1037;1514;60;760732;166;176;80.0;80.0;0
397;1303;5;285;942;1514;60;676228;190;192;80.0;2774.0;0
398;1294;5;238;964;1514;60;744601;149;161;80.0;80.0;0
399;1246;6;244;949;1514;60;724803;145;150;80.0;80.0;0
400;1173;4;250;859;1514;60;637500;153;167;80.0;2774.0;0
401;1404;4;281;1072;1514;60;821692;138;146;80.0;2774.0;0
402;1127;3;261;835;1514;60;661848;155;164;80.0;2774.0;0
403;1138;6;270;810;1514;60;656907;161;166;80.0;80.0;0
404;1837;8;231;1534;1514;60;1449577;138;146;80.0;54832.0;0
405;2301;10;253;1962;1514;60;1438262;175;174;80.0;80.0;0
406;3839;4;193;3489;1514;60;2845812;154;157;80.0;80.0;0
407;1530;5;240;1241;1514;60;908832;159;166;80.0;80.0;0
408;1183;6;220;908;1514;60;692651;151;157;80.0;80.0;0
409;1385;6;249;1048;1514;60;772783;177;179;80.0;80.0;0
410;1178;3;210;938;1514;60;757581;136;135;80.0;46230.0;0
411;1238;7;225;994;1514;60;772403;152;151;80.0;80.0;0
412;1320;5;200;1082;1514;60;849788;133;129;80.0;80.0;0
413;4192;4;208;3795;1514;60;3639357;125;132;80.0;2157.0;0
414;1865;2;196;1589;1514;60;1422828;122;123;80.0;80.0;0
415;1494;5;217;1243;1514;60;1139503;115;119;80.0;80.0;0
416;1868;13;225;1562;1514;60;1338702;140;139;80.0;46230.0;0
417;1593;16;214;1300;1514;60;1066393;146;147;80.0;80.0;0
418;2820;14;219;2522;1514;60;1536352;135;141;993.0;46230.0;0
419;4628;16;273;4274;1514;60;1816954;160;168;993.0;46230.0;0
420;4348;14;218;4077;1514;60;1320080;149;149;993.0;46230.0;0
421;3403;8;252;3098;1514;60;1386436;171;182;993.0;46230.0;0
422;2233;6;222;1730;1514;60;1472826;156;161;80.0;80.0;0
423;2021;8;332;1578;1514;60;1410076;159;165;80.0;80.0;0
424;1679;4;449;1151;1514;60;1159761;150;162;80.0;80.0;0
425;1559;5;455;1083;1514;60;1178318;147;153;80.0;80.0;0
426;1415;3;457;916;1514;60;959392;144;149;80.0;80.0;0
427;1686;2;454;1192;1514;60;951552;166;171;80.0;46230.0;0
428;2283;3;482;1729;1514;60;1147891;168;171;993.0;46230.0;0
429;3568;4;491;3027;1514;60;1413706;166;175;993.0;46230.0;0
430;1660;5;479;1078;1514;60;1125702;152;167;80.0;80.0;0
431;1650;11;430;1158;1514;60;1180976;135;131;80.0;80.0;0
432;1678;5;453;1183;1514;60;1087237;148;156;80.0;80.0;0
433;1980;6;451;1489;1514;60;1010400;151;151;80.0;46230.0;0
434;3483;7;496;2815;1514;60;2032763;177;199;80.0;80.0;0
435;3236;6;356;2692;1514;60;2296648;174;164;80.0;80.0;0
436;1929;4;268;1513;1514;60;1109686;174;181;80.0;80.0;0
437;1562;3;228;1301;1514;60;1062942;134;135;80.0;80.0;0
438;2622;3;198;2299;1514;60;997832;122;130;993.0;46230.0;0
439;1111;3;234;821;1514;60;689210;143;143;80.0;80.0;0
440;1028;3;227;722;1514;60;454966;144;155;80.0;80.0;0
441;1877;2;242;1563;1514;60;1014897;168;171;443.0;59979.0;0
442;1343;4;227;1031;1514;60;581633;161;161;80.0;80.0;0
443;1434;4;229;1065;1514;60;723895;175;185;80.0;80.0;0
444;1424;7;220;1116;1514;60;765142;159;164;80.0;80.0;0
445;1222;5;224;923;1514;60;671106;139;148;80.0;80.0;0
446;1335;6;255;1014;1514;60;751969;162;166;80.0;80.0;0
447;6142;4;229;5681;1514;60;5902074;177;183;80.0;49611.0;0
448;14939;10;232;14562;1514;60;19054272;183;185;80.0;49611.0;0
449;1389;2;245;1073;1514;60;808090;166;171;80.0;443.0;0
450;1595;4;200;1326;1514;60;617475;152;149;80.0;80.0;0
451;1771;1;218;1502;1514;60;814336;145;159;80.0;80.0;0
452;1234;7;211;941;1514;60;460734;157;169;80.0;80.0;0
453;1056;2;230;793;1514;60;417886;141;141;80.0;46230.0;0
454;1293;8;224;979;1514;60;505959;144;146;993.0;46230.0;0
455;987;5;219;685;1514;60;399375;161;158;80.0;80.0;0
456;1178;4;211;919;1514;60;419956;130;133;993.0;46230.0;0
457;1178;6;236;860;1514;60;437441;146;142;80.0;46230.0;0
458;1158;10;236;845;1514;60;511407;152;153;80.0;80.0;0
459;944;7;238;647;1514;60;442246;124;127;80.0;2768.0;0
460;1633;6;233;1281;1514;60;657033;140;159;993.0;46230.0;0
461;1310;2;215;1021;1514;60;767740;146;140;80.0;80.0;0
462;1092;4;266;776;1514;60;487314;138;146;80.0;80.0;0
463;1085;3;255;786;1514;60;519185;148;159;80.0;80.0;0
464;1402;4;222;1134;1514;60;940042;137;137;80.0;80.0;0
465;1138;1;286;789;1514;60;562814;155;170;80.0;80.0;0
466;1262;4;233;974;1514;60;693320;161;158;80.0;80.0;0
467;978;2;207;723;1514;60;406555;138;145;80.0;80.0;0
468;1119;2;231;831;1514;60;529889;145;154;80.0;80.0;0
469;1048;4;240;760;1514;60;551733;146;148;80.0;2768.0;0
470;1149;4;279;754;1514;60;500659;159;175;80.0;80.0;0
471;1024;2;238;697;1514;60;436602;146;150;80.0;80.0;0
472;1312;6;216;967;1514;60;650535;130;148;80.0;80.0;0
473;1217;6;241;903;1514;60;605095;161;155;80.0;80.0;0
474;1277;3;243;938;1514;60;607798;151;162;80.0;80.0;0
475;1221;1;236;911;1514;60;596866;139;149;80.0;80.0;0
476;1002;3;216;742;1514;60;479243;129;141;80.0;80.0;0
477;1567;2;215;1317;1514;60;1085848;129;136;80.0;80.0;0
478;1824;7;231;1534;1514;60;1315615;135;137;80.0;80.0;0
479;1556;7;266;1180;1514;60;871475;143;146;80.0;80.0;0
480;1040;6;246;705;1514;60;445024;139;141;80.0;80.0;0
481;1793;3;233;1515;1514;60;844684;154;162;443.0;13742.0;0
482;1552;3;190;1301;1514;60;846342;141;150;443.0;443.0;0
483;1195;3;223;934;1514;60;704986;145;150;80.0;80.0;0
484;1175;0;224;909;1514;60;647866;131;148;80.0;80.0;0
485;1570;4;213;1294;1514;60;1055292;157;155;80.0;80.0;0
486;1505;7;202;1237;1514;60;838524;162;163;80.0;80.0;0
487;1163;6;225;889;1514;60;642536;148;149;80.0;80.0;0
488;1171;4;206;906;1514;60;587006;142;154;80.0;80.0;0
489;948;4;215;719;1514;60;561065;136;138;80.0;80.0;0
490;1152;4;271;826;1514;60;683001;151;153;80.0;80.0;0
491;1286;7;226;957;1514;60;719701;161;167;80.0;80.0;0
492;906;4;166;710;1514;60;534777;151;157;80.0;80.0;0
493;1202;2;150;1013;1514;60;848189;169;178;80.0;80.0;0
494;1685;1;99;1581;1514;60;1354498;139;153;80.0;80.0;0
495;3118;2;77;3004;1514;60;2631695;113;125;80.0;80.0;0
496;3288;7;136;3051;1514;60;2616578;156;162;80.0;80.0;0
497;1188;4;106;1023;1514;60;733630;144;151;80.0;80.0;0
498;2071;4;80;1950;1514;60;1663327;139;145;80.0;80.0;0
499;2287;3;101;2162;1514;60;1750497;147;155;80.0;80.0;0
500;1852;3;73;1725;1514;60;1385821;130;137;80.0;80.0;0
501;1966;2;107;1786;1514;60;1395121;142;151;80.0;80.0;0
502;3166;2;120;3000;1514;60;2599944;160;160;80.0;8004.0;0
503;2902;4;122;2714;1514;60;2306104;172;171;80.0;8004.0;0
504;2780;4;95;2624;1514;60;2257456;133;145;80.0;8004.0;0
505;2842;2;113;2654;1514;60;2382893;135;145;80.0;8004.0;0
506;2708;7;107;2518;1514;60;2252592;134;138;80.0;8004.0;0
507;3280;1;87;3122;1514;60;2731612;133;139;80.0;80.0;0
508;2461;3;72;2277;1514;60;2047888;141;149;80.0;80.0;0
509;6800;4;128;6592;1514;60;7014317;175;176;80.0;60786.0;0
510;23649;5;166;23286;1514;60;26904748;146;155;80.0;60786.0;0
511;11406;4;95;11203;1514;60;12585658;155;155;80.0;60786.0;0
512;3264;8;100;2900;1514;60;2319216;181;188;80.0;80.0;0
513;2928;7;108;2428;1514;60;1734603;198;202;80.0;80.0;0
514;4813;5;100;4500;1514;60;4568988;188;195;80.0;2012.0;0
515;2625;8;123;2338;1514;60;1740903;187;197;80.0;80.0;0
516;2074;6;93;1903;1514;60;1561968;154;157;80.0;80.0;0
517;1979;9;123;1811;1514;60;1394641;167;179;80.0;7734.0;0
518;2421;7;67;2214;1514;60;1707347;136;143;80.0;80.0;0
519;2434;7;173;2166;1514;60;1872668;135;139;80.0;80.0;0
520;2354;6;325;1897;1514;60;1813157;150;153;80.0;80.0;0
521;3149;1;308;2778;1514;60;2446224;146;154;80.0;80.0;0
522;2310;2;206;1970;1514;60;1658679;151;162;80.0;80.0;0
523;2243;1;235;1922;1514;60;1709627;156;163;80.0;36527.0;0
524;2493;4;245;2119;1514;60;1776810;143;144;80.0;36527.0;0
525;5979;3;127;5717;1514;60;4915414;159;171;80.0;36527.0;0
526;3367;4;115;3112;1514;60;2409166;178;180;80.0;80.0;0
527;1754;4;91;1531;1514;60;994598;148;155;80.0;80.0;0
528;1861;8;100;1667;1514;60;1390185;167;183;80.0;62471.0;0
529;1577;7;122;1344;1514;60;972234;175;185;80.0;80.0;0
530;2283;5;86;2150;1514;60;1890541;155;164;80.0;80.0;0
531;1753;6;127;1577;1514;60;1265002;170;185;80.0;62471.0;0
532;1876;8;155;1649;1514;60;608629;229;240;80.0;80.0;0
533;1210;5;122;971;1514;60;592973;156;169;80.0;80.0;0
534;1732;1;111;1511;1514;60;1158174;160;171;993.0;49909.0;0
535;1259;5;124;1081;1514;60;872824;157;175;80.0;1091.0;0
536;2097;5;142;1824;1514;60;1400778;172;177;443.0;40102.0;0
537;3124;4;154;2839;1514;60;2514679;154;184;443.0;40102.0;0
538;3225;2;120;3047;1514;60;2823458;158;160;443.0;40102.0;0
539;1782;4;143;1580;1514;60;1238082;152;157;443.0;40102.0;0
540;860;5;190;610;1514;60;342952;149;159;80.0;80.0;0
541;880;5;137;683;1514;60;467657;161;160;1935.0;39477.0;0
542;1116;5;99;622;1514;60;392257;143;162;53.0;53.0;0
543;1577;8;99;1428;1514;60;966665;148;152;80.0;80.0;0
544;899;6;141;710;1514;60;436656;151;179;80.0;80.0;0
545;840;10;168;621;1514;60;315678;167;160;80.0;80.0;0
546;1456;2;89;1289;1514;60;935129;171;178;80.0;80.0;0
547;1443;6;137;1209;1514;60;678677;186;209;80.0;80.0;0
548;1492;7;199;1249;1514;60;950543;145;155;80.0;80.0;0
549;897;6;122;705;1514;60;322090;153;157;80.0;80.0;0
550;1131;8;105;953;1514;60;601935;148;158;80.0;80.0;0
551;1528;11;163;1284;1514;60;858593;161;164;80.0;80.0;0
552;1995;10;153;1713;1514;60;1174105;183;196;80.0;80.0;0
553;1926;8;286;1572;1514;60;1237036;195;199;80.0;80.0;0
554;1789;6;320;1403;1514;60;1133625;152;155;80.0;80.0;0
555;2143;7;366;1728;1514;60;1530895;164;171;80.0;50900.0;0
556;3353;9;538;2708;1514;60;2560213;173;184;80.0;80.0;0
557;2031;5;429;1476;1514;60;1377929;183;190;80.0;80.0;0
558;2643;6;599;1733;1514;60;1424977;181;187;80.0;80.0;0
559;1706;5;418;1180;1514;60;1049800;156;163;80.0;80.0;0
560;1437;3;404;1009;1514;60;902463;155;164;80.0;80.0;0
561;1661;8;450;1149;1514;60;1038271;162;162;80.0;80.0;0
562;4086;10;531;3452;1514;60;3058512;172;178;80.0;80.0;0
563;2363;6;766;1528;1514;60;1551207;176;175;80.0;80.0;0
564;1710;12;419;1233;1514;60;1015204;161;177;80.0;80.0;0
565;2916;7;722;2053;1514;60;1959728;178;172;3128.0;25037.0;0
566;1688;3;636;973;1514;60;949031;163;167;60754.0;25037.0;0
567;1388;4;577;737;1514;60;889252;151;158;60754.0;25037.0;0
568;2455;3;667;1609;1514;60;1635329;145;159;80.0;80.0;0
569;1965;4;619;1280;1514;60;1543002;153;161;80.0;25037.0;0
570;2284;2;793;1381;1514;60;1821607;156;162;60754.0;25037.0;0
571;2149;5;453;1592;1514;60;1545476;135;135;80.0;55724.0;0
572;3513;1;598;2866;1514;60;2747073;149;161;80.0;80.0;0
573;4160;6;735;3340;1514;60;3230660;177;187;80.0;49202.0;0
574;3780;1;734;2995;1514;60;2767935;184;190;80.0;49202.0;0
575;4510;5;757;3713;1514;60;3377802;162;166;80.0;49202.0;0
576;5454;3;792;4596;1514;60;4632974;151;158;80.0;49202.0;0
577;5590;7;850;4665;1514;60;4860357;159;168;80.0;49202.0;0
578;4552;5;749;3680;1514;60;3722586;147;151;80.0;49202.0;0
579;3632;5;206;3354;1514;60;2883155;148;150;80.0;49202.0;0
580;3450;3;168;3216;1514;60;2655655;154;162;80.0;49202.0;0
581;2659;4;181;2429;1514;60;2079753;156;161;80.0;49202.0;0
582;1731;3;132;1562;1514;60;1086080;140;139;80.0;49202.0;0
583;4006;3;132;3739;1514;60;3011203;143;153;80.0;49202.0;0
584;3764;2;133;3594;1514;60;3047748;142;148;80.0;49202.0;0
585;3765;4;148;3551;1514;60;2987164;158;150;80.0;49202.0;0
586;4711;2;129;4497;1514;60;3084004;163;172;80.0;49202.0;0
587;4829;1;186;4601;1514;60;3977525;180;188;80.0;49202.0;0
588;4275;5;177;3973;1514;60;3489452;166;180;80.0;49202.0;0
589;3667;5;182;3418;1514;60;2963022;168;175;80.0;49202.0;0
590;3300;5;195;3003;1514;60;2574628;164;175;80.0;49202.0;0
591;4213;6;183;3972;1514;60;3220715;176;176;80.0;49202.0;0
592;2037;6;157;1834;1514;60;1440489;150;149;80.0;49202.0;0
593;1721;8;161;1480;1514;60;1124404;148;150;80.0;80.0;0
594;1663;4;132;1474;1514;60;978973;138;152;62860.0;27120.0;0
595;1698;5;146;1452;1514;60;1036154;146;157;62860.0;27120.0;0
596;2003;7;127;1812;1514;60;1349087;147;149;62860.0;27120.0;0
597;2509;2;143;2310;1514;60;1832416;144;154;80.0;80.0;0
598;3487;4;121;3296;1514;60;2807976;142;148;80.0;49202.0;0
599;4347;3;165;4086;1514;60;3431594;156;160;80.0;49202.0;0
600;3919;6;177;3653;1514;60;3063975;160;160;80.0;49202.0;0
601;2489;3;162;2287;1514;60;1796182;161;167;80.0;49202.0;0
602;4394;5;122;4234;1514;60;3467498;158;168;80.0;49202.0;0
603;4608;3;133;4452;1514;60;3682917;163;156;80.0;49202.0;0
604;4129;3;137;3895;1514;60;3281143;159;163;80.0;49202.0;0
605;4291;1;151;4089;1514;60;3502424;147;148;80.0;49202.0;0
606;4397;3;137;4199;1514;60;3558264;144;151;80.0;49202.0;0
607;6027;6;128;5849;1514;60;5003518;150;153;80.0;49202.0;0
608;5669;7;155;4920;1514;60;4242236;151;158;80.0;49202.0;0
609;4610;5;154;4377;1514;60;3710249;139;147;80.0;49202.0;0
610;2677;1;174;2466;1514;60;2058324;159;163;80.0;80.0;0
611;3968;1;153;3778;1514;60;3268252;141;151;80.0;49202.0;0
612;3032;2;166;2838;1514;60;2488217;139;144;80.0;49202.0;0
613;1966;1;135;1797;1514;60;1553995;138;141;80.0;27120.0;0
614;4173;5;184;3871;1514;60;3242218;173;179;80.0;49202.0;0
615;3652;1;152;3423;1514;60;2727272;139;146;80.0;49202.0;0
616;3797;1;170;3565;1514;60;2879031;145;153;80.0;49202.0;0
617;4102;0;171;3924;1514;60;3365986;155;154;80.0;49202.0;0
618;3976;1;139;3751;1514;60;3188870;136;143;80.0;49202.0;0
619;3253;4;152;3062;1514;60;2528314;140;150;80.0;49202.0;0
620;3521;3;285;3163;1514;60;2718634;194;228;80.0;49202.0;0
621;3826;2;190;3572;1514;60;3041000;166;161;80.0;49202.0;0
622;3761;8;130;3575;1514;60;2928734;121;141;80.0;49202.0;0
623;3445;5;144;3286;1514;60;2815477;151;151;80.0;49202.0;0
624;3739;6;152;3507;1514;60;3127697;131;133;80.0;49202.0;0
625;3382;10;180;3115;1514;60;2648768;144;152;80.0;49202.0;0
626;3481;7;154;3259;1514;60;2874340;146;157;80.0;49202.0;0
627;4118;4;136;3832;1514;60;3469322;138;144;80.0;49202.0;0
628;3445;4;156;3225;1514;60;2768890;145;145;80.0;49202.0;0
629;3159;2;173;2958;1514;60;2597491;135;148;80.0;49202.0;0
630;3474;2;170;3148;1514;60;2706182;154;157;80.0;49202.0;0
631;4797;1;135;4627;1514;60;4080116;146;143;80.0;49202.0;0
632;3589;1;144;3410;1514;60;2945438;135;141;80.0;49202.0;0
633;4241;3;173;4028;1514;60;3601660;166;166;80.0;49202.0;0
634;4127;4;170;3908;1514;60;3532926;144;151;80.0;49202.0;0
635;4033;6;156;3819;1514;60;3302150;142;137;80.0;49202.0;0
636;4584;4;175;4306;1514;60;3735257;179;189;80.0;49202.0;0
637;4176;9;179;3915;1514;60;3344888;185;186;80.0;49202.0;0
638;3513;1;203;3220;1514;60;2698140;171;170;80.0;49202.0;0
639;3234;1;238;2961;1514;60;2589025;142;140;80.0;49202.0;0
640;1501;4;227;1206;1514;60;1001735;140;158;80.0;80.0;0
641;1650;6;234;1252;1514;60;860038;181;185;80.0;80.0;0
642;1793;5;206;1274;1514;60;878325;152;160;80.0;80.0;0
643;3478;8;229;3051;1514;60;2398575;177;181;8432.0;80.0;0
644;2447;4;175;2202;1514;60;1698682;139;138;80.0;80.0;0
645;2164;7;224;1770;1514;60;1246835;162;169;80.0;80.0;0
646;2887;3;219;2575;1514;60;2359513;176;173;80.0;38110.0;0
647;1098;5;245;757;1514;60;484762;155;154;80.0;80.0;0
648;2586;1;276;2166;1514;60;1731415;166;174;80.0;80.0;0
649;3081;2;218;2671;1514;60;2036148;149;161;80.0;80.0;0
650;4135;6;249;3815;1514;60;3510662;170;172;80.0;80.0;0
651;2073;6;313;1575;1514;60;1349792;141;144;8432.0;8432.0;0
652;1018;5;250;676;1514;60;478867;148;160;7103.0;80.0;0
653;1275;8;498;685;1514;60;715692;176;192;80.0;25037.0;0
654;1597;5;543;909;1514;60;959021;185;177;60754.0;25037.0;0
655;1597;6;591;947;1514;60;938724;144;157;60754.0;80.0;0
656;2152;7;627;1400;1514;60;1472643;170;172;80.0;80.0;0
657;1381;6;685;633;1514;60;841175;162;173;60754.0;25037.0;0
658;1291;4;655;587;1514;60;749576;161;167;60754.0;25037.0;0
659;1870;4;598;1201;1514;60;1449360;156;156;1935.0;39477.0;0
660;1841;8;681;1109;1514;60;1004809;173;180;80.0;80.0;0
661;1681;5;596;1003;1514;60;883693;186;195;80.0;80.0;0
662;2508;6;610;1540;1514;60;1469986;170;188;8432.0;36515.0;0
663;1498;5;834;543;1514;60;1022379;143;154;60754.0;25037.0;0
664;1375;6;685;644;1514;60;992067;151;158;60754.0;25037.0;0
665;1515;7;731;717;1514;60;907269;176;178;60754.0;25037.0;0
666;2693;5;336;2292;1514;60;1835410;183;198;80.0;63273.0;0
667;3289;14;747;2440;1514;60;2089207;174;183;80.0;80.0;0
668;1899;6;715;1135;1514;60;1255086;160;163;60754.0;25037.0;0
669;11286;5;634;10600;1514;60;14464880;128;136;80.0;49702.0;0
670;19652;7;735;18847;1514;60;25987724;145;152;80.0;49702.0;0
671;3041;3;741;2256;1514;60;2921892;145;161;80.0;49702.0;0
672;2284;2;648;1483;1514;60;1187971;149;154;80.0;25037.0;0
673;2537;4;710;1753;1514;60;1689199;162;170;80.0;80.0;0
674;2050;1;686;1307;1514;60;1392686;147;160;80.0;25037.0;0
675;1836;7;666;1113;1514;60;1306428;151;152;80.0;25037.0;0
676;2238;5;687;1442;1514;60;1322269;162;170;80.0;25037.0;0
677;1773;2;615;1041;1514;60;1096073;156;167;60754.0;25037.0;0
678;1704;2;593;1062;1514;60;1070322;136;142;60754.0;25037.0;0
679;2545;3;697;1787;1514;60;1697389;143;146;80.0;80.0;0
680;2655;3;681;1937;1514;60;2191553;122;121;80.0;50916.0;0
681;2873;7;684;2152;1514;60;2410169;168;171;80.0;50916.0;0
682;3199;5;692;2360;1514;60;2589600;148;156;80.0;50916.0;0
683;1439;1;577;844;1514;60;826803;145;145;60754.0;25037.0;0
684;1782;1;692;1037;1514;60;1178093;149;152;60754.0;25037.0;0
685;1733;5;724;949;1514;60;1116897;150;154;60754.0;25037.0;0
686;2122;2;731;1302;1514;60;1487992;153;164;80.0;80.0;0
687;1915;4;700;1055;1514;60;1051402;172;170;60754.0;25037.0;0
688;1913;7;628;1183;1514;60;1022615;204;212;80.0;25037.0;0
689;1836;4;641;1137;1514;60;1008908;175;183;60754.0;25037.0;0
690;1733;4;689;948;1514;60;965404;151;157;60754.0;25037.0;0
691;1377;3;626;691;1514;60;902767;155;158;60754.0;25037.0;0
692;1331;4;654;638;1514;60;807363;131;138;60754.0;25037.0;0
693;1796;5;678;1034;1514;60;1095096;166;167;80.0;25037.0;0
694;1485;4;564;896;1514;60;937815;168;170;60754.0;25037.0;0
695;1282;5;548;680;1514;60;799896;155;152;60754.0;25037.0;0
696;1558;5;671;814;1514;60;939592;161;161;60754.0;25037.0;0
697;1766;2;697;977;1514;60;1122705;171;183;60754.0;25037.0;0
698;2762;4;609;1958;1514;60;1744522;169;170;80.0;80.0;0
699;4347;7;817;3403;1514;60;3636608;158;163;80.0;49603.0;0
700;5350;4;724;4533;1514;60;5827171;176;182;110.0;49603.0;0
701;1636;2;702;856;1514;60;1050642;144;148;60754.0;25037.0;0
702;1559;3;674;820;1514;60;951972;142;146;60754.0;25037.0;0
703;2220;6;556;1585;1514;60;1729345;164;169;80.0;41897.0;0
704;2535;4;703;1749;1514;60;2066806;148;150;80.0;41897.0;0
705;1901;5;701;1154;1514;60;1227010;149;155;80.0;80.0;0
706;1685;2;724;917;1514;60;1087082;152;156;60754.0;25037.0;0
707;1489;7;744;689;1514;60;912051;152;162;60754.0;25037.0;0
708;2204;3;637;1491;1514;60;1528379;144;144;8432.0;36471.0;0
709;1857;6;700;1044;1514;60;1232243;159;159;80.0;25037.0;0
710;1849;4;706;1058;1514;60;1285628;141;145;80.0;25037.0;0
711;2174;3;729;1374;1514;60;1713345;162;172;80.0;25037.0;0
712;1558;4;679;773;1514;60;1029963;146;154;80.0;25037.0;0
713;2668;4;567;2032;1514;60;2008393;155;156;80.0;49245.0;0
714;2908;1;559;2231;1514;60;2202319;132;140;80.0;49245.0;0
715;2759;4;294;2397;1514;60;2114841;147;152;80.0;49245.0;0
716;2621;5;221;2362;1514;60;2058203;134;133;80.0;49245.0;0
717;3440;4;258;3094;1514;60;2751463;157;164;80.0;49245.0;0
718;3288;5;249;2976;1514;60;2458018;150;153;80.0;49245.0;0
719;3330;5;200;2796;1514;60;2393315;162;169;80.0;49245.0;0
720;2971;5;104;2756;1514;60;2215517;155;150;80.0;49245.0;0
721;3127;6;154;2913;1514;60;2289281;171;188;80.0;49245.0;0
722;3229;5;94;3061;1514;60;2405600;160;163;80.0;49245.0;0
723;2843;5;99;2660;1514;60;2052971;152;167;80.0;49245.0;0
724;3882;3;95;3597;1514;60;2822825;172;175;80.0;49245.0;0
725;3654;3;102;3429;1514;60;2760593;141;143;80.0;49245.0;0
726;3555;9;98;3365;1514;60;2724359;162;160;80.0;49245.0;0
727;5350;9;135;5065;1514;60;4619856;155;163;80.0;49245.0;0
728;5447;4;89;5176;1514;60;4823878;130;137;80.0;49245.0;0
729;1165;5;84;978;1514;60;795490;114;117;80.0;49245.0;0
730;2566;4;105;2415;1514;60;1880427;144;145;80.0;49245.0;0
731;4389;1;84;4244;1514;60;3633093;121;128;80.0;49245.0;0
732;3083;2;98;2941;1514;60;2381300;140;151;80.0;49245.0;0
733;1884;7;97;1705;1514;60;1267741;148;155;80.0;80.0;0
734;1614;4;95;1383;1514;60;989122;145;158;80.0;80.0;0
735;2143;2;163;1932;1514;60;1601536;145;143;80.0;80.0;0
736;7356;5;141;7136;1514;60;6333326;143;151;80.0;1178.0;0
737;2812;2;161;2582;1514;60;2096511;162;169;80.0;49245.0;0
738;2454;1;126;2263;1514;60;1857260;143;147;80.0;49635.0;0
739;2152;4;86;1986;1514;60;1610070;146;154;80.0;49635.0;0
740;1678;3;124;1519;1514;60;1237582;158;169;443.0;49635.0;0
741;2212;0;110;2060;1514;60;1720219;146;150;80.0;80.0;0
742;1393;4;99;1263;1514;60;840902;126;130;80.0;80.0;0
743;1696;2;119;1527;1514;60;1043011;133;145;80.0;80.0;0
744;1621;3;173;1411;1514;60;1202329;117;123;80.0;49245.0;0
745;2237;5;177;2009;1514;60;1616141;148;161;80.0;49245.0;0
746;3206;5;163;2993;1514;60;2431884;154;162;80.0;49245.0;0
747;2865;5;140;2670;1514;60;2179643;145;147;80.0;49245.0;0
748;3509;5;329;3127;1514;60;2706237;136;143;80.0;49245.0;0
749;3890;0;396;3368;1514;60;2986289;139;139;80.0;49245.0;0
750;3708;7;380;3210;1514;60;2970033;129;125;80.0;49245.0;0
751;4099;3;374;3670;1514;60;3230479;143;144;80.0;49245.0;0
752;3347;1;451;2879;1514;60;2546783;135;146;80.0;49245.0;0
753;3968;1;475;3448;1514;60;2973071;162;164;80.0;49245.0;0
754;3836;5;455;3309;1514;60;3079497;151;156;80.0;49245.0;0
755;4132;3;436;3679;1514;60;3224640;131;130;80.0;49245.0;0
756;4650;7;479;4108;1514;60;3237506;155;157;80.0;49245.0;0
757;4577;7;612;3907;1514;60;3235769;160;165;80.0;49245.0;0
758;4673;2;478;4137;1514;60;3253914;145;150;80.0;49245.0;0
759;5283;4;479;4656;1514;60;4173729;141;142;80.0;49245.0;0
760;4012;1;607;3349;1514;60;3209560;145;148;80.0;49245.0;0
761;4688;4;734;3879;1514;60;3776349;155;159;80.0;49245.0;0
762;4745;4;592;4093;1514;60;3868525;145;149;80.0;49245.0;0
763;3947;4;488;3348;1514;60;3177096;155;163;80.0;49245.0;0
764;3251;2;606;2530;1514;60;2279129;146;153;80.0;49245.0;0
765;3266;1;640;2537;1514;60;2522910;159;160;80.0;49245.0;0
766;5775;4;686;4996;1514;60;5008902;169;171;80.0;49245.0;0
767;7292;4;562;6661;1514;60;6911851;183;193;80.0;3629.0;0
768;4524;4;611;3794;1514;60;3664581;157;162;80.0;49245.0;0
769;4440;3;651;3719;1514;60;3672206;167;171;80.0;49245.0;0
770;3623;7;637;2908;1514;60;2913573;142;142;80.0;49245.0;0
771;4311;3;685;3569;1514;60;3475126;173;180;80.0;49245.0;0
772;4403;6;697;3615;1514;60;3478875;178;184;80.0;49245.0;0
773;5546;4;605;4826;1514;60;4376039;180;182;80.0;49245.0;0
774;8403;5;739;7498;1514;60;5046054;209;225;80.0;45214.0;0
775;8812;2;597;8103;1514;60;4418813;173;163;993.0;45214.0;0
776;5854;3;526;5271;1514;60;3597940;143;150;80.0;49245.0;0
777;4207;1;749;3400;1514;60;3431549;161;158;80.0;49245.0;0
778;4780;2;167;4509;1514;60;3663011;153;155;80.0;49245.0;0
779;4568;3;216;4267;1514;60;3344585;174;181;80.0;49245.0;0
780;4332;1;182;4067;1514;60;3337914;168;173;80.0;49245.0;0
781;1217;2;145;1033;1514;60;700208;156;153;80.0;80.0;0
782;3896;0;173;3423;1514;60;2411838;141;146;80.0;49245.0;0
783;3355;2;171;3118;1514;60;2167704;184;187;80.0;49245.0;0
784;3934;1;253;3631;1514;60;1485025;173;181;993.0;45214.0;0
785;3512;0;135;3287;1514;60;2739251;152;154;80.0;49245.0;0
786;4095;2;240;3734;1514;60;3156512;186;188;80.0;49245.0;0
