;Unnamed: 0;frame_time;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot;has_bot_origem_destino
766;163;"0    Sep  6, 2018 19:29:20.244725000 -03
Name: time, dtype: object";75924;8;0;75860;87;60;4557044;10;37918;0;0;1;1
767;164;"0    Sep  6, 2018 19:30:20.116675000 -03
Name: time, dtype: object";76250;10;0;76186;145;60;4576778;19;38084;0;0;1;1
768;165;"0    Sep  6, 2018 19:31:20.301687000 -03
Name: time, dtype: object";75908;6;0;75882;145;60;4555438;16;37919;0;0;1;1
769;166;"0    Sep  6, 2018 19:32:20.054213000 -03
Name: time, dtype: object";75914;14;0;75870;90;60;4555792;20;37917;0;0;1;1
770;167;"0    Sep  6, 2018 19:33:20.119287000 -03
Name: time, dtype: object";76242;6;0;76198;90;60;4575600;13;38079;0;0;1;1
771;168;"0    Sep  6, 2018 19:34:20.375243000 -03
Name: time, dtype: object";75590;10;0;75542;90;60;4536628;13;37756;0;0;1;1
772;169;"0    Sep  6, 2018 19:35:20.056771000 -03
Name: time, dtype: object";76270;4;0;76202;90;60;4577930;10;38076;0;0;1;1
773;170;"0    Sep  6, 2018 19:36:20.363198000 -03
Name: time, dtype: object";75628;18;0;75556;110;60;4539228;22;37758;0;0;1;1
774;171;"0    Sep  6, 2018 19:37:20.022750000 -03
Name: time, dtype: object";76310;6;0;76250;87;60;4580350;17;38084;0;0;1;1
775;172;"0    Sep  6, 2018 19:38:20.125037000 -03
Name: time, dtype: object";75976;10;0;75898;145;60;4560754;19;37920;0;0;1;1
776;173;"0    Sep  6, 2018 19:39:20.200090000 -03
Name: time, dtype: object";76042;16;0;75954;90;60;4565284;23;37921;0;0;1;1
777;174;"0    Sep  6, 2018 19:40:20.087004000 -03
Name: time, dtype: object";75946;6;0;75882;90;60;4558432;18;37924;0;0;1;1
778;175;"0    Sep  6, 2018 19:41:20.158059000 -03
Name: time, dtype: object";75922;10;0;75860;145;60;4556806;14;37918;0;0;1;1
779;176;"0    Sep  6, 2018 19:42:20.068720000 -03
Name: time, dtype: object";76238;6;0;76184;145;60;4575624;13;38077;0;0;1;1
780;177;"0    Sep  6, 2018 19:43:20.104282000 -03
Name: time, dtype: object";75948;8;0;75892;90;60;4558292;17;37921;0;0;1;1
781;178;"0    Sep  6, 2018 19:44:20.398204000 -03
Name: time, dtype: object";75632;8;0;75584;90;60;4539410;20;37763;0;0;1;1
782;179;"0    Sep  6, 2018 19:45:20.074978000 -03
Name: time, dtype: object";76566;14;0;76500;145;60;4595784;13;38244;0;0;1;1
783;180;"0    Sep  6, 2018 19:46:20.122834000 -03
Name: time, dtype: object";75926;10;0;75864;145;60;4557130;16;37920;0;0;1;1
784;181;"0    Sep  6, 2018 19:47:20.386371000 -03
Name: time, dtype: object";75614;12;0;75574;90;60;4538110;14;37764;0;0;1;1
785;182;"0    Sep  6, 2018 19:48:20.085513000 -03
Name: time, dtype: object";75910;12;0;75862;145;60;4555718;17;37921;0;0;1;1
786;183;"0    Sep  6, 2018 19:49:20.061040000 -03
Name: time, dtype: object";76238;2;0;76188;145;60;4575678;11;38082;0;0;1;1
787;184;"0    Sep  6, 2018 19:50:20.002131000 -03
Name: time, dtype: object";75918;14;0;75866;182;60;4556568;18;37921;0;0;1;1
788;185;"0    Sep  6, 2018 19:51:20.053664000 -03
Name: time, dtype: object";75912;16;0;75850;145;60;4556202;14;37920;0;0;1;1
789;186;"0    Sep  6, 2018 19:52:20.161923000 -03
Name: time, dtype: object";75910;10;0;75856;90;60;4555664;11;37924;0;0;1;1
790;187;"0    Sep  6, 2018 19:53:20.115068000 -03
Name: time, dtype: object";76064;8;0;76004;145;60;4565398;13;37988;0;0;1;1
791;188;"0    Sep  6, 2018 19:54:20.000014000 -03
Name: time, dtype: object";76090;10;0;76026;90;60;4566804;12;38005;0;0;1;1
792;189;"0    Sep  6, 2018 19:55:20.176306000 -03
Name: time, dtype: object";75952;8;0;75884;90;60;4558744;12;37919;0;0;1;1
793;190;"0    Sep  6, 2018 19:56:20.374856000 -03
Name: time, dtype: object";75602;4;0;75556;90;60;4537292;9;37760;0;0;1;1
794;191;"0    Sep  6, 2018 19:57:20.063974000 -03
Name: time, dtype: object";76580;8;0;76502;110;60;4596488;14;38238;0;0;1;1
795;192;"0    Sep  6, 2018 19:58:20.204578000 -03
Name: time, dtype: object";75950;10;0;75862;90;60;4559002;15;37923;0;0;1;1
796;193;"0    Sep  6, 2018 19:59:20.435138000 -03
Name: time, dtype: object";75596;4;0;75532;90;60;4537026;7;37760;0;0;1;1
797;194;"0    Sep  6, 2018 20:00:20.105281000 -03
Name: time, dtype: object";76580;16;0;76514;90;60;4596348;21;38239;0;0;1;1
798;195;"0    Sep  6, 2018 20:01:20.219681000 -03
Name: time, dtype: object";75954;8;0;75888;87;60;4558974;15;37916;0;0;1;1
799;196;"0    Sep  6, 2018 20:02:20.431036000 -03
Name: time, dtype: object";75608;8;0;75542;145;60;4538000;15;37760;0;0;1;1
800;197;"0    Sep  6, 2018 20:03:20.081471000 -03
Name: time, dtype: object";76548;2;0;76496;90;60;4594060;10;38235;0;0;1;1
801;198;"0    Sep  6, 2018 20:04:20.274344000 -03
Name: time, dtype: object";75950;8;0;75894;145;60;4558628;14;37925;0;0;1;1
802;199;"0    Sep  6, 2018 20:05:20.423515000 -03
Name: time, dtype: object";75632;14;0;75582;90;60;4539168;27;37758;0;0;1;1
803;200;"0    Sep  6, 2018 20:06:20.079460000 -03
Name: time, dtype: object";76242;22;0;76186;110;60;4575936;22;38080;0;0;1;1
804;0;"0    Sep  6, 2018 20:07:20.036967000 -03
Name: time, dtype: object";75835;14;0;75753;110;60;4551926;16;37867;0;0;1;1
805;1;"0    Sep  6, 2018 20:08:20.000000000 -03
Name: time, dtype: object";76041;10;0;75977;145;60;4564178;14;37973;0;0;1;1
806;2;"0    Sep  6, 2018 20:09:20.077953000 -03
Name: time, dtype: object";76272;10;0;76210;145;60;4577944;15;38085;0;0;1;1
807;3;"0    Sep  6, 2018 20:10:20.388535000 -03
Name: time, dtype: object";75594;2;0;75548;90;60;4536668;13;37765;0;0;1;1
808;4;"0    Sep  6, 2018 20:11:20.074476000 -03
Name: time, dtype: object";75914;8;0;75870;90;60;4555950;16;37926;0;0;1;1
809;5;"0    Sep  6, 2018 20:12:20.088735000 -03
Name: time, dtype: object";76572;14;0;76514;90;60;4595556;21;38242;0;0;1;1
810;6;"0    Sep  6, 2018 20:13:20.423569000 -03
Name: time, dtype: object";75658;8;0;75590;110;60;4541550;15;37760;0;0;1;1
811;7;"0    Sep  6, 2018 20:14:20.087783000 -03
Name: time, dtype: object";75936;12;0;75866;90;60;4557854;20;37918;0;0;1;1
812;8;"0    Sep  6, 2018 20:15:20.126768000 -03
Name: time, dtype: object";76578;4;0;76508;90;60;4596292;14;38245;0;0;1;1
813;9;"0    Sep  6, 2018 20:16:20.423369000 -03
Name: time, dtype: object";75648;12;0;75572;90;60;4540836;17;37761;0;0;1;1
814;10;"0    Sep  6, 2018 20:17:20.103574000 -03
Name: time, dtype: object";75950;10;0;75888;87;60;4558576;14;37917;0;0;1;1
815;11;"0    Sep  6, 2018 20:18:20.181801000 -03
Name: time, dtype: object";76244;0;0;76186;145;60;4576424;7;38088;0;0;1;1
816;12;"0    Sep  6, 2018 20:19:20.476411000 -03
Name: time, dtype: object";75630;8;0;75584;90;60;4539324;10;37765;0;0;1;1
817;13;"0    Sep  6, 2018 20:20:20.172692000 -03
Name: time, dtype: object";75906;6;0;75854;145;60;4555662;10;37918;0;0;1;1
818;14;"0    Sep  6, 2018 20:21:20.193026000 -03
Name: time, dtype: object";76224;12;0;76174;110;60;4574444;13;38081;0;0;1;1
819;15;"0    Sep  6, 2018 20:22:20.151609000 -03
Name: time, dtype: object";75918;10;0;75866;87;60;4556058;17;37914;0;0;1;1
820;16;"0    Sep  6, 2018 20:23:20.312808000 -03
Name: time, dtype: object";75596;4;0;75540;110;60;4537046;11;37762;0;0;1;1
821;17;"0    Sep  6, 2018 20:24:20.263588000 -03
Name: time, dtype: object";75638;8;0;75562;110;60;4540256;13;37757;0;0;1;1
822;18;"0    Sep  6, 2018 20:25:20.060204000 -03
Name: time, dtype: object";76228;8;0;76174;145;60;4574960;13;38074;0;0;1;1
823;19;"0    Sep  6, 2018 20:26:20.024950000 -03
Name: time, dtype: object";75918;10;0;75858;182;60;4556598;15;37918;0;0;1;1
824;20;"0    Sep  6, 2018 20:27:20.124601000 -03
Name: time, dtype: object";75624;12;0;75566;110;60;4539088;18;37762;0;0;1;1
825;21;"0    Sep  6, 2018 20:28:20.062088000 -03
Name: time, dtype: object";76298;10;0;76224;90;60;4580016;13;38080;0;0;1;1
826;22;"0    Sep  6, 2018 20:29:20.026297000 -03
Name: time, dtype: object";76248;14;0;76184;90;60;4576428;15;38079;0;0;1;1
827;23;"0    Sep  6, 2018 20:30:20.377754000 -03
Name: time, dtype: object";75602;0;0;75544;90;60;4537594;10;37762;0;0;1;1
828;24;"0    Sep  6, 2018 20:31:20.073082000 -03
Name: time, dtype: object";75940;14;0;75866;90;60;4557846;22;37911;0;0;1;1
829;25;"0    Sep  6, 2018 20:32:20.168174000 -03
Name: time, dtype: object";76552;8;0;76482;87;60;4594746;13;38224;0;0;1;1
830;26;"0    Sep  6, 2018 20:33:20.000155000 -03
Name: time, dtype: object";75656;8;0;75594;90;60;4540944;13;37774;0;0;1;1
831;27;"0    Sep  6, 2018 20:34:20.501766000 -03
Name: time, dtype: object";75614;8;0;75544;182;60;4538666;13;37761;0;0;1;1
832;28;"0    Sep  6, 2018 20:35:20.169076000 -03
Name: time, dtype: object";75918;6;0;75852;90;60;4556400;9;37922;0;0;1;1
833;29;"0    Sep  6, 2018 20:36:20.021545000 -03
Name: time, dtype: object";76228;8;0;76172;90;60;4574856;12;38077;0;0;1;1
834;30;"0    Sep  6, 2018 20:37:20.151828000 -03
Name: time, dtype: object";75942;12;0;75872;90;60;4557962;20;37924;0;0;1;1
835;31;"0    Sep  6, 2018 20:38:20.181673000 -03
Name: time, dtype: object";75962;12;0;75886;90;60;4559630;18;37915;0;0;1;1
836;32;"0    Sep  6, 2018 20:39:20.077076000 -03
Name: time, dtype: object";75946;16;0;75860;90;60;4558520;18;37918;0;0;1;1
837;33;"0    Sep  6, 2018 20:40:20.170876000 -03
Name: time, dtype: object";76260;12;0;76182;145;60;4577210;17;38079;0;0;1;1
838;34;"0    Sep  6, 2018 20:41:20.190713000 -03
Name: time, dtype: object";75942;6;0;75878;90;60;4557868;16;37921;0;0;1;1
839;35;"0    Sep  6, 2018 20:42:20.104358000 -03
Name: time, dtype: object";75906;6;0;75852;90;60;4555496;9;37921;0;0;1;1
840;36;"0    Sep  6, 2018 20:43:20.182913000 -03
Name: time, dtype: object";76252;8;0;76186;90;60;4576506;16;38071;0;0;1;1
841;37;"0    Sep  6, 2018 20:44:20.157034000 -03
Name: time, dtype: object";75936;12;0;75876;90;60;4557334;18;37921;0;0;1;1
842;38;"0    Sep  6, 2018 20:45:20.314286000 -03
Name: time, dtype: object";75616;10;0;75538;145;60;4538662;17;37757;0;0;1;1
843;39;"0    Sep  6, 2018 20:46:20.183198000 -03
Name: time, dtype: object";76572;8;0;76520;90;60;4595762;13;38238;0;0;1;1
844;40;"0    Sep  6, 2018 20:47:20.341933000 -03
Name: time, dtype: object";75620;12;0;75550;90;60;4538744;18;37758;0;0;1;1
845;41;"0    Sep  6, 2018 20:48:20.030190000 -03
Name: time, dtype: object";75944;8;0;75880;90;60;4558240;15;37918;0;0;1;1
846;42;"0    Sep  6, 2018 20:49:20.130966000 -03
Name: time, dtype: object";76286;20;0;76204;90;60;4579146;21;38083;0;0;1;1
847;43;"0    Sep  6, 2018 20:50:20.131303000 -03
Name: time, dtype: object";75954;14;0;75876;90;60;4558982;14;37921;0;0;1;1
848;44;"0    Sep  6, 2018 20:51:20.046930000 -03
Name: time, dtype: object";75616;8;0;75550;145;60;4538734;11;37758;0;0;1;1
849;45;"0    Sep  6, 2018 20:52:20.216416000 -03
Name: time, dtype: object";76256;8;0;76198;90;60;4576812;13;38081;0;0;1;1
850;46;"0    Sep  6, 2018 20:53:20.139795000 -03
Name: time, dtype: object";75908;6;0;75860;90;60;4555500;12;37920;0;0;1;1
851;47;"0    Sep  6, 2018 20:54:20.068826000 -03
Name: time, dtype: object";75936;10;0;75876;90;60;4557534;20;37919;0;0;1;1
852;48;"0    Sep  6, 2018 20:55:20.233188000 -03
Name: time, dtype: object";76318;4;0;76274;90;60;4580794;17;38082;0;0;1;1
853;49;"0    Sep  6, 2018 20:56:20.168447000 -03
Name: time, dtype: object";75958;10;0;75886;145;60;4559304;22;37925;0;0;1;1
854;50;"0    Sep  6, 2018 20:57:20.177674000 -03
Name: time, dtype: object";75944;18;0;75880;110;60;4558266;21;37919;0;0;1;1
855;51;"0    Sep  6, 2018 20:58:20.231394000 -03
Name: time, dtype: object";75924;8;0;75860;90;60;4556804;14;37919;0;0;1;1
856;52;"0    Sep  6, 2018 20:59:20.219149000 -03
Name: time, dtype: object";75934;12;0;75870;110;60;4557528;18;37922;0;0;1;1
857;53;"0    Sep  6, 2018 21:00:20.002786000 -03
Name: time, dtype: object";76012;6;0;75948;90;60;4562064;15;37965;0;0;1;1
858;54;"0    Sep  6, 2018 21:01:20.000047000 -03
Name: time, dtype: object";76186;4;0;76122;87;60;4572796;13;38033;0;0;1;1
859;55;"0    Sep  6, 2018 21:02:20.217460000 -03
Name: time, dtype: object";75998;6;0;75930;90;60;4562116;14;37918;0;0;1;1
860;56;"0    Sep  6, 2018 21:03:20.091035000 -03
Name: time, dtype: object";75972;8;0;75898;110;60;4560292;14;37917;0;0;1;1
861;57;"0    Sep  6, 2018 21:04:20.234480000 -03
Name: time, dtype: object";75924;6;0;75860;145;60;4557018;12;37918;0;0;1;1
862;58;"0    Sep  6, 2018 21:05:20.205778000 -03
Name: time, dtype: object";75916;16;0;75854;145;60;4556396;13;37923;0;0;1;1
863;59;"0    Sep  6, 2018 21:06:20.160838000 -03
Name: time, dtype: object";76228;14;0;76182;110;60;4574872;15;38081;0;0;1;1
864;60;"0    Sep  6, 2018 21:07:20.185367000 -03
Name: time, dtype: object";75580;8;0;75540;110;60;4535744;13;37764;0;0;1;1
865;61;"0    Sep  6, 2018 21:08:20.308849000 -03
Name: time, dtype: object";75934;12;0;75880;90;60;4557150;16;37924;0;0;1;1
866;62;"0    Sep  6, 2018 21:09:20.221935000 -03
Name: time, dtype: object";75974;14;0;75918;90;60;4560130;21;37927;0;0;1;1
867;63;"0    Sep  6, 2018 21:10:20.127039000 -03
Name: time, dtype: object";75994;12;0;75916;90;60;4561704;22;37919;0;0;1;1
868;64;"0    Sep  6, 2018 21:11:20.355938000 -03
Name: time, dtype: object";75634;6;0;75572;87;60;4539904;14;37760;0;0;1;1
869;65;"0    Sep  6, 2018 21:12:20.040165000 -03
Name: time, dtype: object";76636;6;0;76580;145;60;4600092;17;38239;0;0;1;1
870;66;"0    Sep  6, 2018 21:13:20.158892000 -03
Name: time, dtype: object";75956;8;0;75894;90;60;4558934;21;37916;0;0;1;1
871;67;"0    Sep  6, 2018 21:14:20.419794000 -03
Name: time, dtype: object";75632;18;0;75562;90;60;4539652;21;37760;0;0;1;1
872;68;"0    Sep  6, 2018 21:15:20.032820000 -03
Name: time, dtype: object";76590;14;0;76522;90;60;4596848;23;38235;0;0;1;1
873;69;"0    Sep  6, 2018 21:16:20.500859000 -03
Name: time, dtype: object";75620;2;0;75570;145;60;4538746;13;37759;0;0;1;1
874;70;"0    Sep  6, 2018 21:17:20.444439000 -03
Name: time, dtype: object";75602;4;0;75558;90;60;4537184;15;37763;0;0;1;1
875;71;"0    Sep  6, 2018 21:18:20.127174000 -03
Name: time, dtype: object";76290;6;0;76232;90;60;4579014;17;38076;0;0;1;1
876;72;"0    Sep  6, 2018 21:19:20.032779000 -03
Name: time, dtype: object";76268;16;0;76204;110;60;4577854;20;38074;0;0;1;1
877;73;"0    Sep  6, 2018 21:20:20.503327000 -03
Name: time, dtype: object";75594;6;0;75542;145;60;4536904;16;37761;0;0;1;1
878;74;"0    Sep  6, 2018 21:21:20.186806000 -03
Name: time, dtype: object";75954;14;0;75896;90;60;4558752;21;37916;0;0;1;1
879;75;"0    Sep  6, 2018 21:22:20.027698000 -03
Name: time, dtype: object";76248;4;0;76206;90;60;4575968;14;38080;0;0;1;1
880;76;"0    Sep  6, 2018 21:23:20.010272000 -03
Name: time, dtype: object";75924;10;0;75862;90;60;4556758;19;37917;0;0;1;1
881;77;"0    Sep  6, 2018 21:24:20.226698000 -03
Name: time, dtype: object";75952;16;0;75872;90;60;4558974;19;37918;0;0;1;1
882;78;"0    Sep  6, 2018 21:25:20.378176000 -03
Name: time, dtype: object";75670;22;0;75588;110;60;4542588;25;37753;0;0;1;1
883;79;"0    Sep  6, 2018 21:26:20.045181000 -03
Name: time, dtype: object";76286;12;0;76208;90;60;4578916;27;38076;0;0;1;1
884;80;"0    Sep  6, 2018 21:27:20.102944000 -03
Name: time, dtype: object";76264;6;0;76192;90;60;4577548;17;38084;0;0;1;1
885;81;"0    Sep  6, 2018 21:28:20.400640000 -03
Name: time, dtype: object";75594;10;0;75526;90;60;4537144;14;37754;0;0;1;1
886;82;"0    Sep  6, 2018 21:29:20.073478000 -03
Name: time, dtype: object";76274;4;0;76210;90;60;4578194;14;38079;0;0;1;1
887;83;"0    Sep  6, 2018 21:30:20.327212000 -03
Name: time, dtype: object";75852;6;0;75800;90;60;4552412;14;37884;0;0;1;1
888;84;"0    Sep  6, 2018 21:31:20.000025000 -03
Name: time, dtype: object";76020;10;0;75956;87;60;4562730;16;37960;0;0;1;1
889;85;"0    Sep  6, 2018 21:32:20.109100000 -03
Name: time, dtype: object";76246;12;0;76176;110;60;4576386;16;38074;0;0;1;1
890;86;"0    Sep  6, 2018 21:33:20.332341000 -03
Name: time, dtype: object";75820;14;0;75746;90;60;4550822;16;37867;0;0;1;1
891;87;"0    Sep  6, 2018 21:34:20.000132000 -03
Name: time, dtype: object";76034;10;0;75958;110;60;4563752;14;37966;0;0;1;1
892;88;"0    Sep  6, 2018 21:35:20.112926000 -03
Name: time, dtype: object";75946;8;0;75882;90;60;4558334;15;37919;0;0;1;1
893;89;"0    Sep  6, 2018 21:36:20.328407000 -03
Name: time, dtype: object";75718;12;0;75644;87;60;4544710;14;37807;0;0;1;1
894;90;"0    Sep  6, 2018 21:37:20.000195000 -03
Name: time, dtype: object";76488;12;0;76420;145;60;4591022;17;38191;0;0;1;1
895;91;"0    Sep  6, 2018 21:38:20.125728000 -03
Name: time, dtype: object";75948;14;0;75878;110;60;4558524;18;37923;0;0;1;1
896;92;"0    Sep  6, 2018 21:39:20.366692000 -03
Name: time, dtype: object";75602;4;0;75548;90;60;4537340;13;37759;0;0;1;1
897;93;"0    Sep  6, 2018 21:40:20.052727000 -03
Name: time, dtype: object";76016;14;0;75950;90;60;4563070;25;37923;0;0;1;1
898;94;"0    Sep  6, 2018 21:41:20.182488000 -03
Name: time, dtype: object";76318;16;0;76254;90;60;4581254;19;38079;0;0;1;1
899;95;"0    Sep  6, 2018 21:42:20.218063000 -03
Name: time, dtype: object";75602;8;0;75536;145;60;4537930;14;37759;0;0;1;1
900;96;"0    Sep  6, 2018 21:43:20.009507000 -03
Name: time, dtype: object";76314;14;0;76266;90;60;4580696;16;38084;0;0;1;1
901;97;"0    Sep  6, 2018 21:44:20.205227000 -03
Name: time, dtype: object";75908;12;0;75856;90;60;4555630;13;37918;0;0;1;1
902;98;"0    Sep  6, 2018 21:45:20.335497000 -03
Name: time, dtype: object";75728;6;0;75672;87;60;4544814;11;37825;0;0;1;1
903;99;"0    Sep  6, 2018 21:46:20.000012000 -03
Name: time, dtype: object";76244;10;0;76166;90;60;4577396;25;38002;0;0;1;1
904;100;"0    Sep  6, 2018 21:47:20.276689000 -03
Name: time, dtype: object";76302;26;0;76214;90;60;4580208;29;38073;0;0;1;1
905;101;"0    Sep  6, 2018 21:48:20.340253000 -03
Name: time, dtype: object";75634;22;0;75548;145;60;4540052;21;37765;0;0;1;1
906;102;"0    Sep  6, 2018 21:49:20.013019000 -03
Name: time, dtype: object";76044;12;0;75978;90;60;4564958;23;37924;0;0;1;1
907;103;"0    Sep  6, 2018 21:50:20.314912000 -03
Name: time, dtype: object";75930;10;0;75866;90;60;4557124;17;37921;0;0;1;1
908;104;"0    Sep  6, 2018 21:51:20.077628000 -03
Name: time, dtype: object";75928;8;0;75874;145;60;4557110;17;37920;0;0;1;1
909;105;"0    Sep  6, 2018 21:52:20.033233000 -03
Name: time, dtype: object";76266;8;0;76206;90;60;4577280;18;38079;0;0;1;1
910;106;"0    Sep  6, 2018 21:53:20.327397000 -03
Name: time, dtype: object";75842;20;0;75778;145;60;4552828;21;37847;0;0;1;1
911;107;"0    Sep  6, 2018 21:54:20.000157000 -03
Name: time, dtype: object";76090;10;0;76040;90;60;4566694;15;38001;0;0;1;1
912;108;"0    Sep  6, 2018 21:55:20.307812000 -03
Name: time, dtype: object";75612;8;0;75558;90;60;4538260;16;37759;0;0;1;1
913;109;"0    Sep  6, 2018 21:56:20.098758000 -03
Name: time, dtype: object";76248;6;0;76184;87;60;4576450;12;38080;0;0;1;1
914;110;"0    Sep  6, 2018 21:57:20.042630000 -03
Name: time, dtype: object";76254;8;0;76184;90;60;4576872;13;38081;0;0;1;1
915;111;"0    Sep  6, 2018 21:58:20.359274000 -03
Name: time, dtype: object";75634;14;0;75562;110;60;4540036;16;37754;0;0;1;1
916;112;"0    Sep  6, 2018 21:59:20.112232000 -03
Name: time, dtype: object";76264;4;0;76198;90;60;4577444;14;38087;0;0;1;1
917;113;"0    Sep  6, 2018 22:00:20.066582000 -03
Name: time, dtype: object";75932;6;0;75878;145;60;4557338;11;37925;0;0;1;1
918;114;"0    Sep  6, 2018 22:01:20.210578000 -03
Name: time, dtype: object";75708;10;0;75652;110;60;4544266;16;37799;0;0;1;1
919;115;"0    Sep  6, 2018 22:02:20.000206000 -03
Name: time, dtype: object";76208;12;0;76148;145;60;4574210;20;38046;0;0;1;1
920;116;"0    Sep  6, 2018 22:03:20.084854000 -03
Name: time, dtype: object";75904;8;0;75856;90;60;4555384;11;37923;0;0;1;1
921;117;"0    Sep  6, 2018 22:04:20.167514000 -03
Name: time, dtype: object";75952;12;0;75904;145;60;4558626;18;37919;0;0;1;1
922;118;"0    Sep  6, 2018 22:05:20.014831000 -03
Name: time, dtype: object";76238;18;0;76176;90;60;4575738;16;38083;0;0;1;1
923;119;"0    Sep  6, 2018 22:06:20.094752000 -03
Name: time, dtype: object";75930;16;0;75856;90;60;4557470;18;37916;0;0;1;1
924;120;"0    Sep  6, 2018 22:07:20.220914000 -03
Name: time, dtype: object";76022;12;0;75946;182;60;4563966;19;37927;0;0;1;1
925;121;"0    Sep  6, 2018 22:08:20.034270000 -03
Name: time, dtype: object";76256;10;0;76178;110;60;4577150;13;38083;0;0;1;1
926;122;"0    Sep  6, 2018 22:09:20.168196000 -03
Name: time, dtype: object";75936;10;0;75864;110;60;4557852;18;37917;0;0;1;1
927;123;"0    Sep  6, 2018 22:10:20.238409000 -03
Name: time, dtype: object";75606;10;0;75540;87;60;4537924;16;37759;0;0;1;1
928;124;"0    Sep  6, 2018 22:11:20.045546000 -03
Name: time, dtype: object";75988;10;0;75922;110;60;4561308;17;37919;0;0;1;1
929;125;"0    Sep  6, 2018 22:12:20.007832000 -03
Name: time, dtype: object";76600;12;0;76526;90;60;4597880;19;38234;0;0;1;1
930;126;"0    Sep  6, 2018 22:13:20.411387000 -03
Name: time, dtype: object";75608;6;0;75538;90;60;4537998;14;37759;0;0;1;1
931;127;"0    Sep  6, 2018 22:14:20.060613000 -03
Name: time, dtype: object";76012;22;0;75922;90;60;4562974;27;37920;0;0;1;1
932;128;"0    Sep  6, 2018 22:15:20.050386000 -03
Name: time, dtype: object";76572;12;0;76508;145;60;4595782;17;38238;0;0;1;1
933;129;"0    Sep  6, 2018 22:16:20.060663000 -03
Name: time, dtype: object";75658;6;0;75596;90;60;4541206;12;37759;0;0;1;1
934;130;"0    Sep  6, 2018 22:17:20.132905000 -03
Name: time, dtype: object";75926;10;0;75860;145;60;4556986;15;37923;0;0;1;1
935;131;"0    Sep  6, 2018 22:18:20.073231000 -03
Name: time, dtype: object";76296;10;0;76254;90;60;4579210;18;38085;0;0;1;1
936;132;"0    Sep  6, 2018 22:19:20.095265000 -03
Name: time, dtype: object";75984;14;0;75916;110;60;4560988;17;37925;0;0;1;1
937;133;"0    Sep  6, 2018 22:20:20.319925000 -03
Name: time, dtype: object";75912;8;0;75858;90;60;4555928;17;37918;0;0;1;1
938;134;"0    Sep  6, 2018 22:21:20.000150000 -03
Name: time, dtype: object";75932;20;0;75860;90;60;4557536;21;37919;0;0;1;1
939;135;"0    Sep  6, 2018 22:22:20.157371000 -03
Name: time, dtype: object";75940;6;0;75872;90;60;4558016;19;37918;0;0;1;1
940;136;"0    Sep  6, 2018 22:23:20.017991000 -03
Name: time, dtype: object";76046;10;0;75978;90;60;4564804;16;37954;0;0;1;1
941;137;"0    Sep  6, 2018 22:24:20.000043000 -03
Name: time, dtype: object";76212;10;0;76142;87;60;4574656;14;38040;0;0;1;1
942;138;"0    Sep  6, 2018 22:25:20.362143000 -03
Name: time, dtype: object";75596;12;0;75536;87;60;4537156;16;37756;0;0;1;1
943;139;"0    Sep  6, 2018 22:26:20.036623000 -03
Name: time, dtype: object";76282;16;0;76202;90;60;4578958;19;38084;0;0;1;1
944;140;"0    Sep  6, 2018 22:27:20.027186000 -03
Name: time, dtype: object";76254;18;0;76182;110;60;4576854;20;38078;0;0;1;1
945;141;"0    Sep  6, 2018 22:28:20.397776000 -03
Name: time, dtype: object";75612;16;0;75542;110;60;4538352;20;37763;0;0;1;1
946;142;"0    Sep  6, 2018 22:29:20.090523000 -03
Name: time, dtype: object";75966;10;0;75900;90;60;4559854;16;37923;0;0;1;1
947;143;"0    Sep  6, 2018 22:30:20.044348000 -03
Name: time, dtype: object";76238;6;0;76178;87;60;4575550;11;38080;0;0;1;1
948;144;"0    Sep  6, 2018 22:31:20.007417000 -03
Name: time, dtype: object";75958;4;0;75890;90;60;4559234;12;37920;0;0;1;1
949;145;"0    Sep  6, 2018 22:32:20.206601000 -03
Name: time, dtype: object";76006;4;0;75938;90;60;4562450;15;37919;0;0;1;1
950;146;"0    Sep  6, 2018 22:33:20.052749000 -03
Name: time, dtype: object";75992;6;0;75926;87;60;4561524;17;37923;0;0;1;1
951;147;"0    Sep  6, 2018 22:34:20.234201000 -03
Name: time, dtype: object";75958;10;0;75886;90;60;4559340;18;37917;0;0;1;1
952;148;"0    Sep  6, 2018 22:35:20.218262000 -03
Name: time, dtype: object";75936;4;0;75876;87;60;4557788;12;37919;0;0;1;1
953;149;"0    Sep  6, 2018 22:36:20.037864000 -03
Name: time, dtype: object";76252;14;0;76178;87;60;4576752;14;38078;0;0;1;1
954;150;"0    Sep  6, 2018 22:37:20.256065000 -03
Name: time, dtype: object";75940;8;0;75882;110;60;4558100;11;37916;0;0;1;1
955;151;"0    Sep  6, 2018 22:38:20.382373000 -03
Name: time, dtype: object";75604;14;0;75538;145;60;4537920;16;37762;0;0;1;1
956;152;"0    Sep  6, 2018 22:39:20.033192000 -03
Name: time, dtype: object";76236;8;0;76182;90;60;4575326;14;38081;0;0;1;1
957;153;"0    Sep  6, 2018 22:40:20.208736000 -03
Name: time, dtype: object";76238;8;0;76184;110;60;4575560;16;38079;0;0;1;1
